CustomerID,CustomerName,Gender,DOB,City,State,Phone,Email
C00316,Customer_316,M,1989-07-27,Chennai,Maharashtra,9183604337,customer316@example.com
C00317,Customer_317,F,1995-10-30,Madurai,Kerala,9534245762,customer317@example.com
C00318,Customer_318,F,1982-12-27,Bangalore,Maharashtra,9122394554,customer318@example.com
C00319,Customer_319,F,1977-09-16,Ahmedabad,Gujarat,9488536370,customer319@example.com
C00320,Customer_320,M,1989-08-04,Bangalore,Karnataka,9567804106,customer320@example.com
C00321,Customer_321,F,1993-07-03,Bangalore,Maharashtra,9433154770,customer321@example.com
C00322,Customer_322,F,1979-12-10,Kochi,Karnataka,9182011731,customer322@example.com
C00323,Customer_323,M,1993-10-20,Mumbai,Telangana,9476990466,customer323@example.com
C00324,Customer_324,M,1980-08-07,Bangalore,Karnataka,9374843786,customer324@example.com
C00325,Customer_325,M,1977-10-13,Hyderabad,Gujarat,9180909963,customer325@example.com
C00326,Customer_326,M,2004-09-01,Ahmedabad,Maharashtra,9910080036,customer326@example.com
C00327,Customer_327,F,2000-07-21,Kochi,Gujarat,9439451556,customer327@example.com
C00328,Customer_328,M,1989-09-23,Bangalore,Maharashtra,9574817290,customer328@example.com
C00329,Customer_329,F,2005-09-21,Pune,Kerala,9160314355,customer329@example.com
C00330,Customer_330,F,1992-10-04,Bangalore,Telangana,9595792218,customer330@example.com
C00331,Customer_331,F,1971-09-09,Chennai,Telangana,9993027458,customer331@example.com
C00332,Customer_332,F,1973-06-11,Bangalore,Kerala,9737888347,customer332@example.com
C00333,Customer_333,F,1990-10-04,Chennai,Maharashtra,9969533218,customer333@example.com
C00334,Customer_334,M,1984-06-03,Ahmedabad,Kerala,9261985842,customer334@example.com
C00335,Customer_335,M,1990-03-18,Bangalore,Telangana,9866990485,customer335@example.com
C00336,Customer_336,M,1992-08-19,Hyderabad,Tamil Nadu,9366012797,customer336@example.com
C00337,Customer_337,F,1989-09-17,Hyderabad,Telangana,9500346767,customer337@example.com
C00338,Customer_338,F,1987-05-19,Madurai,Telangana,9828960875,customer338@example.com
C00339,Customer_339,M,2005-05-27,Kochi,Tamil Nadu,9454002758,customer339@example.com
C00340,Customer_340,M,1995-01-11,Madurai,Telangana,9370578414,customer340@example.com
C00341,Customer_341,M,1984-12-14,Bangalore,Kerala,9812548074,customer341@example.com
C00342,Customer_342,M,1985-09-10,Pune,Gujarat,9849987147,customer342@example.com
C00343,Customer_343,F,1975-10-14,Bangalore,Telangana,9700138002,customer343@example.com
C00344,Customer_344,F,1998-11-12,Kochi,Karnataka,9819532005,customer344@example.com
C00345,Customer_345,M,1998-12-24,Madurai,Kerala,9488509962,customer345@example.com
C00346,Customer_346,M,1986-04-07,Pune,Karnataka,9329987621,customer346@example.com
C00347,Customer_347,F,2004-05-14,Ahmedabad,Karnataka,9343248743,customer347@example.com
C00348,Customer_348,M,1976-12-13,Bangalore,Telangana,9946237594,customer348@example.com
C00349,Customer_349,M,1992-10-09,Chennai,Gujarat,9461597989,customer349@example.com
C00350,Customer_350,M,1996-10-16,Madurai,Karnataka,9274211616,customer350@example.com
C00351,Customer_351,M,2007-04-17,Hyderabad,Gujarat,9569948247,customer351@example.com
C00352,Customer_352,M,1988-06-06,Kochi,Gujarat,9872649234,customer352@example.com
C00353,Customer_353,M,1989-12-04,Pune,Gujarat,9941599226,customer353@example.com
C00354,Customer_354,F,1980-06-30,Mumbai,Telangana,9968253265,customer354@example.com
C00355,Customer_355,F,2010-07-20,Mumbai,Telangana,9828326405,customer355@example.com
C00356,Customer_356,F,1990-09-17,Pune,Maharashtra,9639991949,customer356@example.com
C00357,Customer_357,F,1977-04-09,Mumbai,Kerala,9248604290,customer357@example.com
C00358,Customer_358,F,1972-05-04,Ahmedabad,Telangana,9695433590,customer358@example.com
C00359,Customer_359,M,2001-11-29,Bangalore,Telangana,9190060226,customer359@example.com
C00360,Customer_360,M,1982-03-28,Ahmedabad,Kerala,9258214411,customer360@example.com
C00361,Customer_361,F,1974-02-11,Mumbai,Maharashtra,9475364113,customer361@example.com
C00362,Customer_362,M,1988-08-11,Chennai,Maharashtra,9639026034,customer362@example.com
C00363,Customer_363,F,1980-07-29,Madurai,Tamil Nadu,9502559419,customer363@example.com
C00364,Customer_364,M,1971-04-07,Kochi,Tamil Nadu,9867407868,customer364@example.com
C00365,Customer_365,F,2005-07-01,Hyderabad,Karnataka,9141127742,customer365@example.com
C00366,Customer_366,F,2007-03-22,Ahmedabad,Gujarat,9992398092,customer366@example.com
C00367,Customer_367,M,2004-01-15,Ahmedabad,Maharashtra,9760725160,customer367@example.com
C00368,Customer_368,M,2010-08-20,Bangalore,Tamil Nadu,9374796224,customer368@example.com
C00369,Customer_369,M,2007-06-16,Hyderabad,Kerala,9880862406,customer369@example.com
C00370,Customer_370,F,1974-12-27,Pune,Karnataka,9423358638,customer370@example.com
C00371,Customer_371,M,1972-02-22,Mumbai,Maharashtra,9786069196,customer371@example.com
C00372,Customer_372,F,1972-10-26,Bangalore,Maharashtra,9740743666,customer372@example.com
C00373,Customer_373,M,1998-05-07,Mumbai,Gujarat,9254164462,customer373@example.com
C00374,Customer_374,F,1989-04-03,Chennai,Kerala,9478833337,customer374@example.com
C00375,Customer_375,M,1995-08-07,Madurai,Karnataka,9813363254,customer375@example.com
C00376,Customer_376,M,1993-06-25,Kochi,Tamil Nadu,9664852025,customer376@example.com
C00377,Customer_377,M,1987-07-08,Ahmedabad,Tamil Nadu,9782546314,customer377@example.com
C00378,Customer_378,F,1986-09-30,Pune,Gujarat,9117439966,customer378@example.com
C00379,Customer_379,F,2005-05-16,Bangalore,Telangana,9358906986,customer379@example.com
C00380,Customer_380,M,2004-08-10,Kochi,Karnataka,9147605080,customer380@example.com
C00381,Customer_381,F,1994-06-29,Kochi,Gujarat,9288000513,customer381@example.com
C00382,Customer_382,F,2001-03-12,Ahmedabad,Gujarat,9295719504,customer382@example.com
C00383,Customer_383,M,1972-10-30,Ahmedabad,Tamil Nadu,9415081566,customer383@example.com
C00384,Customer_384,M,1971-12-19,Mumbai,Tamil Nadu,9438868427,customer384@example.com
C00385,Customer_385,F,1993-02-13,Madurai,Kerala,9608309128,customer385@example.com
C00386,Customer_386,F,1971-08-23,Mumbai,Telangana,9483298103,customer386@example.com
C00387,Customer_387,M,2008-11-02,Kochi,Telangana,9233654018,customer387@example.com
C00388,Customer_388,F,1989-08-08,Madurai,Gujarat,9572163615,customer388@example.com
C00389,Customer_389,F,1985-03-17,Hyderabad,Maharashtra,9843102880,customer389@example.com
C00390,Customer_390,F,1986-06-24,Pune,Tamil Nadu,9880697625,customer390@example.com
C00391,Customer_391,F,1973-07-17,Madurai,Kerala,9982982227,customer391@example.com
C00392,Customer_392,M,1994-06-21,Pune,Telangana,9210163669,customer392@example.com
C00393,Customer_393,M,1984-09-16,Pune,Telangana,9578798403,customer393@example.com
C00394,Customer_394,F,1977-06-23,Ahmedabad,Telangana,9580101819,customer394@example.com
C00395,Customer_395,M,2002-08-09,Kochi,Kerala,9567013808,customer395@example.com
C00396,Customer_396,F,1998-09-08,Chennai,Tamil Nadu,9820678212,customer396@example.com
C00397,Customer_397,F,1986-04-19,Hyderabad,Tamil Nadu,9253308283,customer397@example.com
C00398,Customer_398,F,1971-07-25,Hyderabad,Tamil Nadu,9353398109,customer398@example.com
C00399,Customer_399,F,1986-03-31,Madurai,Kerala,9134773472,customer399@example.com
C00400,Customer_400,M,2000-06-17,Ahmedabad,Telangana,9499446327,customer400@example.com
C00401,Customer_401,F,2004-03-25,Bangalore,Kerala,9247848992,customer401@example.com
C00402,Customer_402,F,1987-11-09,Kochi,Gujarat,9399240862,customer402@example.com
C00403,Customer_403,M,1975-02-02,Chennai,Gujarat,9299767568,customer403@example.com
C00404,Customer_404,F,1993-03-23,Madurai,Kerala,9226444910,customer404@example.com
C00405,Customer_405,F,2004-10-06,Pune,Gujarat,9579182105,customer405@example.com
C00406,Customer_406,M,1997-06-12,Pune,Gujarat,9627422192,customer406@example.com
C00407,Customer_407,M,1975-07-03,Hyderabad,Tamil Nadu,9585377142,customer407@example.com
C00408,Customer_408,M,2010-04-24,Ahmedabad,Tamil Nadu,9970281936,customer408@example.com
C00409,Customer_409,F,1999-12-16,Kochi,Gujarat,9169727803,customer409@example.com
C00410,Customer_410,F,2009-12-25,Pune,Karnataka,9864299201,customer410@example.com
C00411,Customer_411,M,2005-08-08,Kochi,Kerala,9340777602,customer411@example.com
C00412,Customer_412,M,1979-01-06,Hyderabad,Karnataka,9948656610,customer412@example.com
C00413,Customer_413,F,1971-03-07,Kochi,Kerala,9714478186,customer413@example.com
C00414,Customer_414,F,1990-12-19,Hyderabad,Kerala,9192573170,customer414@example.com
C00415,Customer_415,M,1983-11-16,Madurai,Gujarat,9871880418,customer415@example.com
C00416,Customer_416,F,1993-07-31,Madurai,Maharashtra,9984053945,customer416@example.com
C00417,Customer_417,M,1975-08-16,Kochi,Gujarat,9179634081,customer417@example.com
C00418,Customer_418,F,1990-11-24,Kochi,Karnataka,9990189659,customer418@example.com
C00419,Customer_419,M,2004-06-10,Hyderabad,Maharashtra,9639945876,customer419@example.com
C00420,Customer_420,M,2007-04-18,Bangalore,Kerala,9264299106,customer420@example.com
C00421,Customer_421,F,1977-05-21,Hyderabad,Telangana,9861639583,customer421@example.com
C00422,Customer_422,M,1985-07-10,Pune,Tamil Nadu,9369085407,customer422@example.com
C00423,Customer_423,M,1998-06-27,Pune,Karnataka,9771112648,customer423@example.com
C00424,Customer_424,F,1997-07-24,Bangalore,Kerala,9788255012,customer424@example.com
C00425,Customer_425,M,1996-07-19,Hyderabad,Karnataka,9807309035,customer425@example.com
C00426,Customer_426,F,2007-10-18,Chennai,Tamil Nadu,9187212377,customer426@example.com
C00427,Customer_427,M,1998-10-10,Pune,Gujarat,9326353775,customer427@example.com
C00428,Customer_428,F,1997-09-23,Chennai,Maharashtra,9773412230,customer428@example.com
C00429,Customer_429,F,1998-10-18,Pune,Maharashtra,9362935648,customer429@example.com
C00430,Customer_430,F,1983-05-06,Ahmedabad,Tamil Nadu,9839393192,customer430@example.com
C00431,Customer_431,M,1977-02-02,Ahmedabad,Maharashtra,9619960692,customer431@example.com
C00432,Customer_432,F,1979-02-25,Kochi,Kerala,9254263081,customer432@example.com
C00433,Customer_433,F,2008-08-23,Kochi,Gujarat,9470838810,customer433@example.com
C00434,Customer_434,F,1975-11-13,Kochi,Kerala,9703068400,customer434@example.com
C00435,Customer_435,M,1984-04-25,Mumbai,Maharashtra,9231556899,customer435@example.com
C00436,Customer_436,F,1990-03-03,Mumbai,Karnataka,9203950725,customer436@example.com
C00437,Customer_437,M,1983-01-07,Madurai,Kerala,9548968760,customer437@example.com
C00438,Customer_438,M,2008-10-25,Hyderabad,Telangana,9720286733,customer438@example.com
C00439,Customer_439,F,1978-07-08,Hyderabad,Maharashtra,9652681586,customer439@example.com
C00440,Customer_440,F,1992-05-16,Pune,Maharashtra,9124885365,customer440@example.com
C00441,Customer_441,M,1987-08-22,Ahmedabad,Karnataka,9331009561,customer441@example.com
C00442,Customer_442,F,1972-03-08,Chennai,Telangana,9631388604,customer442@example.com
C00443,Customer_443,F,1982-10-26,Chennai,Tamil Nadu,9562705171,customer443@example.com
C00444,Customer_444,M,2009-08-02,Pune,Gujarat,9492750748,customer444@example.com
C00445,Customer_445,F,1986-06-01,Chennai,Maharashtra,9154930149,customer445@example.com
C00446,Customer_446,M,1986-04-06,Pune,Tamil Nadu,9514838889,customer446@example.com
C00447,Customer_447,F,2004-04-15,Pune,Kerala,9830572478,customer447@example.com
C00448,Customer_448,M,1975-10-10,Bangalore,Maharashtra,9500718660,customer448@example.com
C00449,Customer_449,F,1995-01-09,Kochi,Karnataka,9313736772,customer449@example.com
C00450,Customer_450,F,1992-06-07,Chennai,Tamil Nadu,9141783553,customer450@example.com
C00451,Customer_451,M,2002-01-04,Kochi,Maharashtra,9657629251,customer451@example.com
C00452,Customer_452,F,1976-09-06,Hyderabad,Telangana,9758276886,customer452@example.com
C00453,Customer_453,F,1977-04-16,Madurai,Kerala,9893838119,customer453@example.com
C00454,Customer_454,F,1996-08-19,Kochi,Kerala,9989368954,customer454@example.com
C00455,Customer_455,F,2001-10-16,Pune,Maharashtra,9975903641,customer455@example.com
C00456,Customer_456,M,1986-07-11,Kochi,Gujarat,9217687031,customer456@example.com
C00457,Customer_457,F,1996-03-08,Pune,Gujarat,9838781242,customer457@example.com
C00458,Customer_458,M,1996-10-10,Ahmedabad,Telangana,9803935444,customer458@example.com
C00459,Customer_459,M,2002-05-12,Chennai,Kerala,9615877957,customer459@example.com
C00460,Customer_460,M,1993-07-08,Madurai,Karnataka,9982252092,customer460@example.com
C00461,Customer_461,M,1971-06-02,Bangalore,Karnataka,9120333847,customer461@example.com
C00462,Customer_462,F,1984-01-27,Madurai,Karnataka,9543412542,customer462@example.com
C00463,Customer_463,M,1988-05-29,Ahmedabad,Gujarat,9881042056,customer463@example.com
C00464,Customer_464,M,2001-08-29,Hyderabad,Kerala,9322631460,customer464@example.com
C00465,Customer_465,F,1999-09-15,Ahmedabad,Kerala,9504612520,customer465@example.com
C00466,Customer_466,F,1977-10-08,Ahmedabad,Kerala,9467570835,customer466@example.com
C00467,Customer_467,F,2000-04-26,Pune,Kerala,9619884429,customer467@example.com
C00468,Customer_468,M,1981-01-21,Pune,Kerala,9420511037,customer468@example.com
C00469,Customer_469,M,1983-05-09,Pune,Gujarat,9322562836,customer469@example.com
C00470,Customer_470,F,1984-03-22,Ahmedabad,Telangana,9701818966,customer470@example.com
C00471,Customer_471,F,1982-11-29,Bangalore,Kerala,9826517607,customer471@example.com
C00472,Customer_472,F,2010-03-08,Madurai,Telangana,9930071496,customer472@example.com
C00473,Customer_473,M,1983-01-11,Chennai,Telangana,9866803374,customer473@example.com
C00474,Customer_474,M,1985-07-15,Ahmedabad,Gujarat,9375354619,customer474@example.com
C00475,Customer_475,F,1979-08-07,Mumbai,Kerala,9391126537,customer475@example.com
C00476,Customer_476,F,1976-02-28,Bangalore,Kerala,9895525625,customer476@example.com
C00477,Customer_477,M,1980-11-16,Chennai,Gujarat,9670201461,customer477@example.com
C00478,Customer_478,M,1998-08-14,Mumbai,Tamil Nadu,9207586738,customer478@example.com
C00479,Customer_479,F,1984-10-25,Ahmedabad,Tamil Nadu,9831424323,customer479@example.com
C00480,Customer_480,M,1970-03-26,Hyderabad,Maharashtra,9801038300,customer480@example.com
C00481,Customer_481,F,1991-06-02,Mumbai,Telangana,9444851196,customer481@example.com
C00482,Customer_482,F,1998-12-22,Chennai,Tamil Nadu,9800400428,customer482@example.com
C00483,Customer_483,M,1994-01-02,Chennai,Karnataka,9548700579,customer483@example.com
C00484,Customer_484,M,1971-08-19,Madurai,Maharashtra,9300050585,customer484@example.com
C00485,Customer_485,F,2009-04-30,Chennai,Tamil Nadu,9420396197,customer485@example.com
C00486,Customer_486,M,1985-01-11,Pune,Maharashtra,9788603957,customer486@example.com
C00487,Customer_487,F,2009-11-21,Hyderabad,Kerala,9602533479,customer487@example.com
C00488,Customer_488,F,1978-08-26,Bangalore,Telangana,9274476883,customer488@example.com
C00489,Customer_489,F,1999-01-30,Pune,Gujarat,9299929730,customer489@example.com
C00490,Customer_490,M,2003-01-16,Kochi,Telangana,9709650444,customer490@example.com
C00491,Customer_491,M,1977-11-15,Madurai,Maharashtra,9653278397,customer491@example.com
C00492,Customer_492,F,1973-11-22,Madurai,Gujarat,9202418976,customer492@example.com
C00493,Customer_493,M,1976-04-22,Ahmedabad,Telangana,9366338529,customer493@example.com
C00494,Customer_494,M,1981-09-12,Madurai,Karnataka,9579678614,customer494@example.com
C00495,Customer_495,F,1984-10-14,Pune,Kerala,9876189202,customer495@example.com
C00496,Customer_496,M,1981-09-25,Kochi,Gujarat,9353727962,customer496@example.com
C00497,Customer_497,M,1999-12-16,Bangalore,Maharashtra,9429430802,customer497@example.com
C00498,Customer_498,M,1988-03-09,Pune,Gujarat,9226074193,customer498@example.com
C00499,Customer_499,F,1986-06-27,Mumbai,Karnataka,9243418388,customer499@example.com
C00500,Customer_500,F,1976-11-14,Ahmedabad,Gujarat,9750407244,customer500@example.com
C00501,Customer_501,F,1988-08-27,Ahmedabad,Kerala,9961135562,customer501@example.com
C00502,Customer_502,M,2004-03-05,Mumbai,Gujarat,9910395417,customer502@example.com
C00503,Customer_503,M,1993-07-28,Ahmedabad,Kerala,9855663125,customer503@example.com
C00504,Customer_504,F,1973-07-03,Bangalore,Tamil Nadu,9989889367,customer504@example.com
C00505,Customer_505,M,1995-09-10,Hyderabad,Karnataka,9452313624,customer505@example.com
C00506,Customer_506,F,1975-03-20,Mumbai,Gujarat,9726150048,customer506@example.com
C00507,Customer_507,F,1974-01-29,Ahmedabad,Tamil Nadu,9586869229,customer507@example.com
C00508,Customer_508,M,1993-01-09,Madurai,Maharashtra,9705495031,customer508@example.com
C00509,Customer_509,M,1995-01-25,Ahmedabad,Gujarat,9966418765,customer509@example.com
C00510,Customer_510,F,2002-06-12,Chennai,Maharashtra,9373221357,customer510@example.com
C00511,Customer_511,M,2003-06-16,Mumbai,Kerala,9178414859,customer511@example.com
C00512,Customer_512,M,1989-01-02,Kochi,Gujarat,9168461684,customer512@example.com
C00513,Customer_513,M,2010-02-10,Bangalore,Maharashtra,9134075063,customer513@example.com
C00514,Customer_514,F,1988-05-04,Hyderabad,Karnataka,9922301213,customer514@example.com
C00515,Customer_515,F,1986-10-19,Madurai,Maharashtra,9505333621,customer515@example.com
C00516,Customer_516,F,1973-08-07,Hyderabad,Gujarat,9473415078,customer516@example.com
C00517,Customer_517,M,1978-01-03,Madurai,Kerala,9236737888,customer517@example.com
C00518,Customer_518,M,2007-06-13,Chennai,Tamil Nadu,9420364823,customer518@example.com
C00519,Customer_519,F,2000-03-18,Madurai,Kerala,9507245006,customer519@example.com
C00520,Customer_520,M,1981-02-07,Ahmedabad,Telangana,9266560311,customer520@example.com
C00521,Customer_521,F,1978-06-16,Bangalore,Tamil Nadu,9969170578,customer521@example.com
C00522,Customer_522,F,1997-08-01,Chennai,Karnataka,9321278458,customer522@example.com
C00523,Customer_523,M,1974-07-12,Chennai,Maharashtra,9741866641,customer523@example.com
C00524,Customer_524,M,1980-12-23,Chennai,Maharashtra,9571332733,customer524@example.com
C00525,Customer_525,M,1994-03-19,Mumbai,Tamil Nadu,9250469429,customer525@example.com
C00526,Customer_526,F,1980-07-03,Kochi,Kerala,9742009209,customer526@example.com
C00527,Customer_527,F,1980-08-17,Pune,Karnataka,9808897689,customer527@example.com
C00528,Customer_528,M,1988-07-20,Pune,Telangana,9165452764,customer528@example.com
